wallstreetcn-quick | 华尔街见闻
1. 印度卢比兑美元跌破90关口，继续创记录新低。 [URL:https://wallstreetcn.com/livenews/3014145]
2. 上证指数早盘收报3894.22点，跌0.09%。 深证成指早盘收报13031.26点，跌0.19%。 创业板指早盘收报3055.91点，跌0.50%。 沪深300早盘收报4553.74点，跌0.01%。 科创50早盘收报1314.15点，跌0.45%。 中证500早盘收报7035.17点，跌0.07%。 中证1000早盘收报7276.82点，跌0.50%。 [URL:https://wallstreetcn.com/livenews/3014143]
3. 12月3日午间收评：创业板指冲高回落跌0.5%，超硬材料、煤炭板块逆势走强 [URL:https://wallstreetcn.com/livenews/3014142]
4. 福建省唯一涉海涉渔全产业链国企正式亮相 [URL:https://wallstreetcn.com/livenews/3014140]
5. 联合国报告：金融波动对全球贸易影响加剧 [URL:https://wallstreetcn.com/livenews/3014138]
6. 国台办：坚决反对美国同中国台湾地区进行任何形式的官方往来 [URL:https://wallstreetcn.com/livenews/3014136]
7. 新西兰联储上调贸易加权指数中的美元权重 [URL:https://wallstreetcn.com/livenews/3014135]
8. 马交通部：马航370航班客机残骸搜寻于12月30日重启 [URL:https://wallstreetcn.com/livenews/3014134]
9. 万科空头头寸一度攀升至十年高位 [URL:https://wallstreetcn.com/livenews/3014132]
10. 伊朗议长：美国将自身要求强加于伊朗 [URL:https://wallstreetcn.com/livenews/3014131]
11. 比特币一度涨至93000美元上方，创近两周高位。 [URL:https://wallstreetcn.com/livenews/3014125]
12. 央行行长潘功胜会见国际货币基金组织第一副总裁丹·卡茨 [URL:https://wallstreetcn.com/livenews/3014124]
13. 泰国商务部：预计泰国2026年整体通胀率为0.0%至1.0%。 [URL:https://wallstreetcn.com/livenews/3014123]
14. 隔夜SHIBOR报1.3010%，下降0.10个基点。 7天SHIBOR报1.4260%，下降0.80个基点。 3个月SHIBOR报1.5800%，上涨0.00个基点。 [URL:https://wallstreetcn.com/livenews/3014121]
15. 自然资源部：加快海洋科技自立自强，推动深海进入、深海探测、深海开发取得新的更大突破 [URL:https://wallstreetcn.com/livenews/3014119]
16. 航天动力盘中涨停，上演地天板。 [URL:https://wallstreetcn.com/livenews/3014118]
17. 英诺赛科与安森美半导体达成共同加速推进氮化镓产业生态建设的战略合作协议 [URL:https://wallstreetcn.com/livenews/3014116]
18. 柬埔寨明年将对中国公民试行免签政策 [URL:https://wallstreetcn.com/livenews/3014114]
19. 联合国报告：人工智能管理差异或加剧国家间不平等 [URL:https://wallstreetcn.com/livenews/3014113]
20. 首部以促进两岸标准共通为主题制定的地方性法规下月起施行 [URL:https://wallstreetcn.com/livenews/3014111]
21. 日经225指数早盘收盘上涨1.1%，报49862.94点。日本东证指数跌0.05%。 [URL:https://wallstreetcn.com/livenews/3014104]
22. 香港恒生指数日内跌幅扩大至1%。 [URL:https://wallstreetcn.com/livenews/3014102]
23. 国务院台办：将为台湾法律界人士来大陆就业发展提供更广阔的空间。（央视新闻） [URL:https://wallstreetcn.com/livenews/3014101]
24. 国务院台办：若“台独”势力胆敢突破红线 我们必将迎头痛击 [URL:https://wallstreetcn.com/livenews/3014100]
25. 美国国务卿卢比奥：尝试弄清楚乌克兰方面可以同意什么。尝试看看我们能否弥合双方的分歧。 [URL:https://wallstreetcn.com/livenews/3014097]
26. A股三大指数集体翻绿，创业板指盘初一度涨超1%，AI应用、商业航天、零售、锂矿等方向跌幅居前，沪深京三市下跌个股超4000只。 [URL:https://wallstreetcn.com/livenews/3014096]
27. 国台办回应高市早苗至今拒不收回涉台错误言论 [URL:https://wallstreetcn.com/livenews/3014093]
28. 日经225指数上涨1%。 [URL:https://wallstreetcn.com/livenews/3014091]
29. 中国德国商会：德企对在华经营前景愈加乐观 [URL:https://wallstreetcn.com/livenews/3014089]
30. 台积电2纳米制程泄密案最新进展 [URL:https://wallstreetcn.com/livenews/3014087]

