wallstreetcn-quick | 华尔街见闻
1. 工信部高东升：全链条推动船舶海洋工程装备创新发展 持续提升产业科技创新能力 [URL:https://wallstreetcn.com/livenews/3013707]
2. 京东外卖为全职骑手免费配置加热餐箱 [URL:https://wallstreetcn.com/livenews/3013706]
3. 睿能科技：公司工业自动化控制产品主要应用于纺织等领域，其中机器人不是主要应用领域 [URL:https://wallstreetcn.com/livenews/3013705]
4. 国家发展改革委副主任周海兵会见乌兹别克斯坦投资、工业和贸易部副部长卡西莫夫 [URL:https://wallstreetcn.com/livenews/3013704]
5. 舜宇光学独家供应豆包手机助手工程样机镜头以及主摄长焦模组 [URL:https://wallstreetcn.com/livenews/3013703]
6. 天普股份：停牌核查结束，股票将于2025年12月3日开市起复牌。 [URL:https://wallstreetcn.com/livenews/3013702]
7. 宁德时代：已回购1599万股，使用资金总额43.86亿元 [URL:https://wallstreetcn.com/livenews/3013698]
8. 沐曦股份：网上路演时间为12月4日9:00-12:00 [URL:https://wallstreetcn.com/livenews/3013695]
9. 上市公司创始人拒绝当董事长，理由：工资太低 [URL:https://wallstreetcn.com/livenews/3013692]
10. 山西：决定将山西国资运营公司所持华阳集团53.8%股权划转至山西省国资委。 [URL:https://wallstreetcn.com/livenews/3013691]
11. 西安奕材：签订“智造创新中心”项目投资合作协议，本项目通过搭建智算算力平台，构建以数据、算法和算力为核心的工业大脑开发体系和智能智造系统，推动上下游生态链伙伴的智能化转型，项目总投资约10亿元人民币。 [URL:https://wallstreetcn.com/livenews/3013690]
12. 美特使已抵达莫斯科，为今年第6次访俄 [URL:https://wallstreetcn.com/livenews/3013688]
13. Momenta据悉已以保密形式提交香港IPO申请。（路透） [URL:https://wallstreetcn.com/livenews/3013687]
15. 俄罗斯2029年到期人民币计价债券的新票面利率指导价为6%；俄罗斯2033年到期的人民币债券新票面利率指导区间为7%-7.1%。（IFX） [URL:https://wallstreetcn.com/livenews/3013684]
16. 英国央行行长贝利：正基于货币政策框架独立评估财政预算影响。 我们所有人都必须专注于提高潜在增长率。 实体经济需要更多的投资。 [URL:https://wallstreetcn.com/livenews/3013683]
17. 澜起科技：截至2025年11月30日，公司已通过集中竞价交易方式累计回购公司A股股份150.5万股，占公司总股本的比例为0.13%，支付的金额总额约为人民币2.02亿元。 [URL:https://wallstreetcn.com/livenews/3013682]
18. 乌军否认俄控制红军城 [URL:https://wallstreetcn.com/livenews/3013680]
19. 特朗普被曝近期在电话中要求马杜罗辞职，马杜罗拒绝 [URL:https://wallstreetcn.com/livenews/3013679]
20. 克里姆林宫称，与美国特使维特科夫的会晤将需要多久就会持续多久。（塔斯社） [URL:https://wallstreetcn.com/livenews/3013678]
21. *ST正平：停牌核查完成，股票复牌。 [URL:https://wallstreetcn.com/livenews/3013675]
22. 重庆港：重庆市国资委将其持有的公司间接控股股东重庆物流集团有限公司67%的股权无偿划转至重庆发展投资有限公司（重庆市国资委持股100%）。本次无偿划转将导致公司新增间接控股股东重庆发展投资有限公司，公司的控股股东和实际控制人未发生变更。 [URL:https://wallstreetcn.com/livenews/3013668]
23. 乌称在波克罗夫斯克方向击退俄军进攻 [URL:https://wallstreetcn.com/livenews/3013665]
24. 磷酸铁锂涨价潮来袭？龙蟠科技：正与客户沟通涨价事由 [URL:https://wallstreetcn.com/livenews/3013664]
25. 福蓉科技：公司产品本身不具有AI功能，具体产品情况详见公司披露的定期报告。公司生产的高强度铝制结构件材料已用于MR、VR眼镜，主要有三星、vivo等品牌，但占公司营业收入比重极其有限。 [URL:https://wallstreetcn.com/livenews/3013662]
26. 腾讯12月2日回购价值6.359亿港元的股份。 [URL:https://wallstreetcn.com/livenews/3013660]
27. 经合组织：全球经济显现韧性 美国关税影响进一步显现 [URL:https://wallstreetcn.com/livenews/3013654]
28. 俄罗斯特使Dmitriev将于周二在莫斯科会晤美国特使维特科夫。（塔斯社） [URL:https://wallstreetcn.com/livenews/3013657]
29. 经合组织：美关税对自身影响尤为明显 [URL:https://wallstreetcn.com/livenews/3013655]
30. 上交所官网显示，有研金属复合材料（北京）股份公司科创板IPO审核状态变更为“已问询”。 [URL:https://wallstreetcn.com/livenews/3013653]

