wallstreetcn-quick | 华尔街见闻
1. 中证指数有限公司将于11月11日发布中证沪深港互联互通中国50指数等2条指数 [URL:https://wallstreetcn.com/livenews/3002057]
2. 舜宇光学科技：10月份手机摄像模组出货量4499.7万件，同比上升33.2%。 [URL:https://wallstreetcn.com/livenews/3002056]
3. 吉星高分04C星发射任务失利 [URL:https://wallstreetcn.com/livenews/3002053]
4. 新纪录！南向资金累计净买入额突破5万亿港元 [URL:https://wallstreetcn.com/livenews/3002052]
5. 小克重黄金饰品走俏 [URL:https://wallstreetcn.com/livenews/3002051]
6. 在岸人民币兑美元北京时间16:30官方收报7.1175，较上一交易日官方收盘价涨50点，较上日夜盘收盘涨35点。 [URL:https://wallstreetcn.com/livenews/3002050]
7. 雪迪龙回应收购力合科技传闻：消息不属实 [URL:https://wallstreetcn.com/livenews/3002049]
8. 两部门：加快修订新能源并网技术标准 [URL:https://wallstreetcn.com/livenews/3002046]
9. 两部门：推动海上风电规范有序开发与消纳，科学高效推动省内集中式新能源开发与消纳 [URL:https://wallstreetcn.com/livenews/3002045]
10. 两部门：结合雅下水电基地开发，优化论证新能源配置及送出消纳方案 [URL:https://wallstreetcn.com/livenews/3002041]
11. 两部门：到2035年，适配高比例新能源的新型电力系统基本建成 [URL:https://wallstreetcn.com/livenews/3002039]
12. 乘联分会：中国10月新能源汽车零售销量同比增长7.3%，环比下降1.3%。 [URL:https://wallstreetcn.com/livenews/3002038]
13. 现货黄金持续走高，日内大涨2%，一度报4083美元/盎司。 [URL:https://wallstreetcn.com/livenews/3002037]
14. 港股收盘：恒生指数收涨1.55%，恒生科技指数收涨1.34%，科技股多数走高，腾讯涨超2%；消费股走势活跃，泡泡玛特涨超8%。 [URL:https://wallstreetcn.com/livenews/3002034]
15. 中贝通信：与弘信电子签订《算力综合服务框架协议》，拟与公司合作开展算力资源服务业务合作。本次算力综合服务金额为10亿元，期限为协议生效后60个月。 [URL:https://wallstreetcn.com/livenews/3002033]
16. 乘联分会：中国10月狭义乘用车零售销量同比下降0.8%，环比下降0.1%。 [URL:https://wallstreetcn.com/livenews/3002030]
17. 欧股集体高开 [URL:https://wallstreetcn.com/livenews/3002028]
18. 阿布扎比全域纯无人Robotaxi商业运营，数万台车队扩张计划 [URL:https://wallstreetcn.com/livenews/3002027]
19. *ST元成：公司股票自2025年11月11日起停牌 [URL:https://wallstreetcn.com/livenews/3002026]
20. 工业和信息化部规划司司长姚珺表示，将加速推动5G+、人工智能+、机器人+、工业互联网+、北斗+等重点领域应用场景的培育。（新华财经） [URL:https://wallstreetcn.com/livenews/3002023]
21. FBI局长上周访华并与中方官员讨论芬太尼问题？外交部：不掌握情况 [URL:https://wallstreetcn.com/livenews/3002021]
22. 国务院国资委：前三季度中央企业完成固定资产投资超过3万亿元 [URL:https://wallstreetcn.com/livenews/3002019]
23. 现货白银日内涨幅扩大至3%，报49.78美元/盎司。 [URL:https://wallstreetcn.com/livenews/3002013]
24. 安徽发行10年期一般债地方债，规模60.0000亿元，发行利率1.9500%，边际倍数1.18倍，倍数预期1.93； 安徽发行20年期普通专项地方债，规模22.0000亿元，发行利率2.3600%，边际倍数3.89倍，倍数预期2.36。 [URL:https://wallstreetcn.com/livenews/3002009]
25. 第九届进博会企业展签约展览面积已超8万平方米 [URL:https://wallstreetcn.com/livenews/3002007]
26. 国开行发行1年期债券，规模70亿元，发行利率1.4943%，预期1.5300%，投标倍数2.05倍，边际倍数1.20倍； 国开行发行3年期债券，规模30亿元，发行利率1.6060%，预期1.6200%，投标倍数5.46倍，边际倍数1.16倍。 [URL:https://wallstreetcn.com/livenews/3002005]
27. 工业和信息化部规划司姚珺：将遴选一批标志性、创新性、适用性强的新技术新产品 [URL:https://wallstreetcn.com/livenews/3002004]
28. 第八届进博会按年计意向成交额突破834亿美元 [URL:https://wallstreetcn.com/livenews/3002002]
29. 国家发展改革委副主任：国有企业特别是中央企业要主动开放主业领域场景 [URL:https://wallstreetcn.com/livenews/3002001]
30. 国债期货收盘，30年期主力合约涨0.22%，10年期主力合约涨0.01%，5年期主力合约涨0.02%，2年期主力合约跌0.00%。 [URL:https://wallstreetcn.com/livenews/3001999]

