wallstreetcn-quick | 华尔街见闻
1. 蚂蚁集团骆骥：蚂蚁已部署万卡规模国产算力群，全面应用于安全及风控 [URL:https://wallstreetcn.com/livenews/3001569]
2. 新华时评｜推进碳达峰碳中和，中国是坚定的行动派 [URL:https://wallstreetcn.com/livenews/3001567]
3. 长春车展：新能源汽车加速北上“破冰”高寒市场 [URL:https://wallstreetcn.com/livenews/3001566]
4. 礼来上海创新孵化器正式投入运营 [URL:https://wallstreetcn.com/livenews/3001564]
5. B站CEO陈睿：优质创作者是社会财富，投稿5年以上UP主数量超过200万 [URL:https://wallstreetcn.com/livenews/3001559]
6. 欧莱雅：中国高端市场加速恢复增长，更多创新成果在本土孕育 [URL:https://wallstreetcn.com/livenews/3001558]
7. 阿富汗与巴基斯坦会谈未能取得成果，会谈进入无限期搁置阶段 [URL:https://wallstreetcn.com/livenews/3001556]
8. 隆基绿能：将参与巴西COP30核心议程，以绿色能源解决方案助力全球实现净零目标 [URL:https://wallstreetcn.com/livenews/3001553]
9. 上海交易团国资分团：进博会已达成意向采购订单113笔，意向采购金额27.76亿美元 [URL:https://wallstreetcn.com/livenews/3001552]
10. 适配高原环境，西藏八宿300MW伏项目安装全面推进 [URL:https://wallstreetcn.com/livenews/3001557]
11. 美国俄勒冈州参议员卢·弗雷德里克时隔6年再次访华，Accelerate合伙人称在AI存在投资、合作机会 [URL:https://wallstreetcn.com/livenews/3001548]
12. 数字长三角发展报告：嘉兴已建成浙江省首个“万卡”算力集群 [URL:https://wallstreetcn.com/livenews/3001547]
13. 中华人民共和国第十五届运动会开幕式9日晚在广东广州举行，习近平将出席开幕式并宣布运动会开幕。（新华社） [URL:https://wallstreetcn.com/livenews/3001549]
14. 美中贸易全国委员会会长谭森：美企期待在中国成为“百年老店” [URL:https://wallstreetcn.com/livenews/3001546]
15. 河南省气象台发布大雾黄色预警 [URL:https://wallstreetcn.com/livenews/3001545]
16. 美媒：匈牙利购买俄罗斯能源将免受美方制裁 [URL:https://wallstreetcn.com/livenews/3001544]
17. 芝加哥市长呼吁联合国调查美国人权危机 [URL:https://wallstreetcn.com/livenews/3001543]
18. 香港特别行政区将派出历届全运会规模最大代表团 [URL:https://wallstreetcn.com/livenews/3001542]
19. 联想上海基金签约成立，首期规模10亿元 [URL:https://wallstreetcn.com/livenews/3001541]
20. 国家广电总局：启动不良动画微短剧和动画短视频专项治理 [URL:https://wallstreetcn.com/livenews/3001539]
21. 陈文清在贵州调研时表示，深入学习贯彻党的二十届四中全会精神，奋力建设更高水平平安中国法治中国 [URL:https://wallstreetcn.com/livenews/3001538]
22. 辉瑞将以100亿美元收购Metsera 诺和诺德退出竞购战 [URL:https://wallstreetcn.com/livenews/3001537]
23. 王兴兴：只要方向不错，必然是可以成功的 [URL:https://wallstreetcn.com/livenews/3001536]
24. 局地能见度将不足200米，山东省气象台发布大雾黄色预警 [URL:https://wallstreetcn.com/livenews/3001535]
25. 联合国人口基金驻华代表：中国银发市场潜力巨大 [URL:https://wallstreetcn.com/livenews/3001534]
26. 阿富汗政府：阿巴会谈未能取得成果 [URL:https://wallstreetcn.com/livenews/3001533]
27. 南共体召开特别峰会，任命南非为临时主席国 [URL:https://wallstreetcn.com/livenews/3001532]
28. 第二十二届北京论坛举行 云集全球近400位嘉宾学者 [URL:https://wallstreetcn.com/livenews/3001531]
29. 诺和诺德表示，鉴于对财务纪律和股东价值的承诺，公司将不会提高对Metsera的收购报价。 [URL:https://wallstreetcn.com/livenews/3001530]
30. 波音建议UPS、联邦快递停飞麦道MD-11，货机坠毁事故已致十余人遇难 [URL:https://wallstreetcn.com/livenews/3001529]

