wallstreetcn-quick | 华尔街见闻
1. AI编程初创公司Cursor融资23亿美元，估值达293亿美元。（华尔街日报） [URL:https://wallstreetcn.com/livenews/3004181]
2. 世界首台650℃高效超超临界燃煤锅炉正式进入全面建设阶段 [URL:https://wallstreetcn.com/livenews/3004180]
3. 国家能源局：鼓励符合条件的社会资本参与油气储备库、液化天然气接收站等投资建设 [URL:https://wallstreetcn.com/livenews/3004178]
4. 中共中央对外联络部副部长陆慷会见美中关系全国委员会负责人 [URL:https://wallstreetcn.com/livenews/3004176]
5. 绿的谐波张雨文：机器人硬件将走向智能化、集成化、标准化 [URL:https://wallstreetcn.com/livenews/3004174]
6. 《石油天然气基础设施规划建设与运营管理办法》已经2025年10月28日第24次委务会议审议通过，现予公布，自2026年1月1日起施行。（国家发改委网站） [URL:https://wallstreetcn.com/livenews/3004173]
7. 佩斯科夫：若美国开展核试验 俄将被迫采取相应行动 [URL:https://wallstreetcn.com/livenews/3004171]
8. 两部门公布“宽带网络+健康乡村”应用典型试点项目 [URL:https://wallstreetcn.com/livenews/3004170]
9. 乌总统称与德总理通话 商讨前线局势与防务合作 [URL:https://wallstreetcn.com/livenews/3004169]
10. 9月底证券期货经营机构私募资管产品规模合计12.46万亿元 [URL:https://wallstreetcn.com/livenews/3004168]
11. 迪士尼第四季度营收224.6亿美元，市场预估228.3亿美元。 第四季度调整后每股收益1.11美元，市场预估1.07美元。 预计2026年资本支出90亿美元，市场预估78.8亿美元。 预计2026年营业现金流190亿美元，市场预估168.6亿美元。 迪士尼盘前跌超1%。 [URL:https://wallstreetcn.com/livenews/3004167]
12. 中国证监会主席吴清访问法国、巴西金融监管部门并与国际机构投资者代表座谈 [URL:https://wallstreetcn.com/livenews/3004163]
13. 以色列称拘捕计划发动袭击的哈马斯网络成员 [URL:https://wallstreetcn.com/livenews/3004161]
14. 东百集团：近期有投资者关注公司是否涉及免税业务，公司主要从事商业零售、仓储物流业务，无免税品经营资质，不涉及免税商品经营。 [URL:https://wallstreetcn.com/livenews/3004160]
15. 华蓝集团：实际控制人雷翔先生、赵成先生、吴广意先生、钟毅先生、莫海量先生、邓勇杰先生以及李嘉女士正在筹划公司控制权变更相关事宜，该事项可能导致公司控制权和实际控制人发生变更，股票停牌。 [URL:https://wallstreetcn.com/livenews/3004157]
16. 我国完成第一阶段6G技术试验 [URL:https://wallstreetcn.com/livenews/3004154]
17. 谷歌：欧盟委员会新调查有可能损害欧洲用户利益。 [URL:https://wallstreetcn.com/livenews/3004151]
18. 报道：苹果和腾讯敲定微信游戏15%的抽成协议 [URL:https://wallstreetcn.com/livenews/3004146]
19. 摩尔线程：本次发行初步询价日为2025年11月19日，申购日为11月24日。 [URL:https://wallstreetcn.com/livenews/3004145]
20. G7外长会达成共识，欲加码对俄施压 [URL:https://wallstreetcn.com/livenews/3004144]
21. 佛塑科技：拟与紫金矿业下属子公司紫金锂元、厦门紫金以及广新研究院共同出资设立项目公司，在福建省龙岩市上杭工业区蛟洋新材料产业园区投资建设电池级硫化锂中试平台项目。本项目计划投资总额为1.13亿元（含增值税），建设100吨/年硫化锂生产线，主要研发、生产、经营高纯度电池级硫化锂产品。 [URL:https://wallstreetcn.com/livenews/3004140]
22. 美政府结束“停摆”，美国驻华大使馆：账号已恢复正常运行 [URL:https://wallstreetcn.com/livenews/3004139]
23. 乌总统签署命令对腐败窝案中涉案人员实施制裁 [URL:https://wallstreetcn.com/livenews/3004137]
24. 日产与本田据悉正洽谈在美国联合开发产品。（日经新闻） [URL:https://wallstreetcn.com/livenews/3004135]
25. 中兴通讯：已推出单机支持64张GPU的超节点服务器 [URL:https://wallstreetcn.com/livenews/3004134]
26. 张国清同西班牙国王费利佩六世共同出席中西企业顾问委员会第三次会议 [URL:https://wallstreetcn.com/livenews/3004133]
27. 比亚迪：比亚迪电子业务已开始大规模应用AMR智能物流机器人 [URL:https://wallstreetcn.com/livenews/3004132]
28. 中伟股份：公司已确定本次H股发行的最终价格为每股34港元。 [URL:https://wallstreetcn.com/livenews/3004131]
29. 合富中国：如公司股价进一步异常上涨，公司可能申请停牌核查 [URL:https://wallstreetcn.com/livenews/3004128]
30. 日执政联盟欲废除武器出口用途限制 [URL:https://wallstreetcn.com/livenews/3004127]

