wallstreetcn-quick | 华尔街见闻
1. 美国：考虑于政府重新开门之后一周开始降低航班的运力削减力度。 [URL:https://wallstreetcn.com/livenews/3003534]
2. 美国财长贝森特：稳定币到2030年可能会增长10倍。 [URL:https://wallstreetcn.com/livenews/3003533]
3. 美国第一家：Alphabet旗下Waymo将供应高速公路无人驾驶出租车。 [URL:https://wallstreetcn.com/livenews/3003532]
4. 俄罗斯11月10日当周CPI周环比上升0.09%。 [URL:https://wallstreetcn.com/livenews/3003531]
5. 日本考虑针将对国际游客的税提高数倍。（日经新闻） [URL:https://wallstreetcn.com/livenews/3003530]
6. 次级车贷违约率创历史新高 凸显美国经济疲弱 [URL:https://wallstreetcn.com/livenews/3003528]
7. 美国财长贝森特：选民们授权总统特朗普让美国恢复经济承受能力。 巩固国债市场是这个使命的一部分。 在2025年的发达国家市场，美债表现最佳。 美债的日常现金交易大约1万亿美元。 将继续考虑改善美债回购计划。 投资者对美债需求是如此的强烈，将继续监控投资者的需求。 不会改变债务发行的整体协议。 维持债市健康是我的头等大事。 [URL:https://wallstreetcn.com/livenews/3003527]
8. 极端天气频发，全球葡萄酒连续三年“低产” [URL:https://wallstreetcn.com/livenews/3003526]
9. 纽约银日内涨幅达4.0%，报52.78美元/盎司。 [URL:https://wallstreetcn.com/livenews/3003525]
10. 雪佛龙：液化天然气（LNG）现货价格因供应偏高而“承受（下行）压力”。 [URL:https://wallstreetcn.com/livenews/3003524]
11. 雪佛龙选择美国得州为旗下首个人工智能（AI）数据中心电力（供应）项目（的地址）。 [URL:https://wallstreetcn.com/livenews/3003523]
12. 美元兑日元自2月以来首次涨至155，或引发东京口头干预 [URL:https://wallstreetcn.com/livenews/3003522]
13. AMD股价涨幅扩大至10%。 [URL:https://wallstreetcn.com/livenews/3003521]
14. 2025世界动力电池大会签约项目180个总金额超861亿元 [URL:https://wallstreetcn.com/livenews/3003520]
15. 报道：乌军高层被指直接指挥北溪破坏行动 [URL:https://wallstreetcn.com/livenews/3003519]
16. 辛识平：中国市场强大“磁吸力”从何而来 [URL:https://wallstreetcn.com/livenews/3003518]
17. Cassava Technologies宣布三笔交易（包括英伟达提供股权投资），将利用超过1.5亿美元新资本提供Liquid Techcommunications。 [URL:https://wallstreetcn.com/livenews/3003517]
18. 现货黄金短线拉升，突破4160美元刷新日高，涨幅0.8%。 [URL:https://wallstreetcn.com/livenews/3003516]
19. 特朗普政府新规：外国人可能被拒签的慢性疾病包括肥胖、高血压、心血管等 [URL:https://wallstreetcn.com/livenews/3003514]
20. 欧洲央行警惕“合成风险转移”，正值欧洲推动资产证券化之际 [URL:https://wallstreetcn.com/livenews/3003513]
21. 美联储再现人事变动：亚特兰大联储主席Bostic将于2月退休 [URL:https://wallstreetcn.com/livenews/3003512]
22. Anthropic承诺斥资500亿美元，在美国建设AI数据中心 [URL:https://wallstreetcn.com/livenews/3003511]
23. 低硫燃油夜盘收跌3.20%，燃油跌2.56%，烧碱、LPG跌超1%。 [URL:https://wallstreetcn.com/livenews/3003510]
24. 国际能源署：预计到2035年，全球核电装机容量至少将增长三分之一 [URL:https://wallstreetcn.com/livenews/3003509]
25. 国际能源署：全球约7.3亿人仍无法获电力供应 [URL:https://wallstreetcn.com/livenews/3003508]
26. 阿拉比卡咖啡期货跌超5%，报3.7870美元/磅，投资者关注原油市场波动。 [URL:https://wallstreetcn.com/livenews/3003505]
27. 美国原油期货跌3%，OPEC预计油市明年平衡，将继续偏离供不应求的预期 [URL:https://wallstreetcn.com/livenews/3003503]
28. 现货白银日内涨幅达2.0%，报52.22美元/盎司。 [URL:https://wallstreetcn.com/livenews/3003502]
29. 比特币瞬间从10.47万美元附近跳水至接近10.35万美元的水平，日内整体涨幅迅速收窄至1.3%。 [URL:https://wallstreetcn.com/livenews/3003501]
30. 纽约银日内涨幅达2.5%，报52.03美元/盎司。 [URL:https://wallstreetcn.com/livenews/3003500]

