wallstreetcn-quick | 华尔街见闻
1. 以色列称拘捕计划发动袭击的哈马斯网络成员 [URL:https://wallstreetcn.com/livenews/3004161]
2. 东百集团：近期有投资者关注公司是否涉及免税业务，公司主要从事商业零售、仓储物流业务，无免税品经营资质，不涉及免税商品经营。 [URL:https://wallstreetcn.com/livenews/3004160]
3. 华蓝集团：实际控制人雷翔先生、赵成先生、吴广意先生、钟毅先生、莫海量先生、邓勇杰先生以及李嘉女士正在筹划公司控制权变更相关事宜，该事项可能导致公司控制权和实际控制人发生变更，股票停牌。 [URL:https://wallstreetcn.com/livenews/3004157]
4. 我国完成第一阶段6G技术试验 [URL:https://wallstreetcn.com/livenews/3004154]
5. 谷歌：欧盟委员会新调查有可能损害欧洲用户利益。 [URL:https://wallstreetcn.com/livenews/3004151]
6. 报道：苹果和腾讯敲定微信游戏15%的抽成协议 [URL:https://wallstreetcn.com/livenews/3004146]
7. 摩尔线程：本次发行初步询价日为2025年11月19日，申购日为11月24日。 [URL:https://wallstreetcn.com/livenews/3004145]
8. G7外长会达成共识，欲加码对俄施压 [URL:https://wallstreetcn.com/livenews/3004144]
9. 佛塑科技：拟与紫金矿业下属子公司紫金锂元、厦门紫金以及广新研究院共同出资设立项目公司，在福建省龙岩市上杭工业区蛟洋新材料产业园区投资建设电池级硫化锂中试平台项目。本项目计划投资总额为1.13亿元（含增值税），建设100吨/年硫化锂生产线，主要研发、生产、经营高纯度电池级硫化锂产品。 [URL:https://wallstreetcn.com/livenews/3004140]
10. 美政府结束“停摆”，美国驻华大使馆：账号已恢复正常运行 [URL:https://wallstreetcn.com/livenews/3004139]
11. 乌总统签署命令对腐败窝案中涉案人员实施制裁 [URL:https://wallstreetcn.com/livenews/3004137]
12. 日产与本田据悉正洽谈在美国联合开发产品。（日经新闻） [URL:https://wallstreetcn.com/livenews/3004135]
13. 中兴通讯：已推出单机支持64张GPU的超节点服务器 [URL:https://wallstreetcn.com/livenews/3004134]
14. 张国清同西班牙国王费利佩六世共同出席中西企业顾问委员会第三次会议 [URL:https://wallstreetcn.com/livenews/3004133]
15. 比亚迪：比亚迪电子业务已开始大规模应用AMR智能物流机器人 [URL:https://wallstreetcn.com/livenews/3004132]
16. 中伟股份：公司已确定本次H股发行的最终价格为每股34港元。 [URL:https://wallstreetcn.com/livenews/3004131]
17. 合富中国：如公司股价进一步异常上涨，公司可能申请停牌核查 [URL:https://wallstreetcn.com/livenews/3004128]
18. 日执政联盟欲废除武器出口用途限制 [URL:https://wallstreetcn.com/livenews/3004127]
19. 如何看待货币政策空间？专家：要把握好力度和节奏 [URL:https://wallstreetcn.com/livenews/3004124]
20. 标普确认泰国外币评级为“BBB+/A-2”，展望稳定。 [URL:https://wallstreetcn.com/livenews/3004123]
21. 中银三星人寿24%股权再度挂牌转让，转让底价降至17.36亿元 [URL:https://wallstreetcn.com/livenews/3004122]
22. 爱科赛博：集成电路基金、达晨创通和达晨创鸿拟合计减持不超过3%。 [URL:https://wallstreetcn.com/livenews/3004121]
23. 国务院发展研究中心原副主任刘世锦：发展新质生产力要创造好的宏观环境 [URL:https://wallstreetcn.com/livenews/3004119]
24. 商务部：正在加快推进中国—东盟自贸区3.0版升级议定书的国内核准工作 [URL:https://wallstreetcn.com/livenews/3004118]
25. 国家医保局：全国医保影像云索引数据上传数据已过亿 [URL:https://wallstreetcn.com/livenews/3004116]
26. 上海银行行长施红敏：明年完成800家“美好生活工作室”建设 持续深化养老金融服务生态 [URL:https://wallstreetcn.com/livenews/3004115]
27. 检验检测促进产业升级 12项重点项目通过验收 [URL:https://wallstreetcn.com/livenews/3004114]
28. 剑桥科技：部分1.6T光模块产品已进入小批量供货阶段，预计至明年一季度可实现大量发货 [URL:https://wallstreetcn.com/livenews/3004112]
29. 阿特斯：控股股东预计第四季度总收入13亿至15亿美元 [URL:https://wallstreetcn.com/livenews/3004111]
30. 俄罗斯警告说美国核言论极具危险性 [URL:https://wallstreetcn.com/livenews/3004110]

