wallstreetcn-quick | 华尔街见闻
1. 长江电力：控股股东中国三峡集团获得不超72亿元股票增持专项贷款 仅用于增持长江电力股票 [URL:https://wallstreetcn.com/livenews/2993283]
2. 腾讯AI智能工作台ima发布2.0版本，月活增长突破80倍 [URL:https://wallstreetcn.com/livenews/2993280]
3. 沐曦股份IPO过会 [URL:https://wallstreetcn.com/livenews/2993276]
4. 杭州：前三季度全市生产总值16900亿元 同比增长5.4% [URL:https://wallstreetcn.com/livenews/2993274]
5. 五矿资本：第三季度净利润2.29亿元，同比下降28.46% [URL:https://wallstreetcn.com/livenews/2993272]
6. 广汽集团第三季度：销量及总营收连续两季度环比增长，1-9月海外终端销量同比涨36.5% [URL:https://wallstreetcn.com/livenews/2993271]
7. 万华化学：第三季度净利润30.3亿元，同比增长3.96%；前三季度净利润91.57亿元，同比下降17.45%。 [URL:https://wallstreetcn.com/livenews/2993270]
8. 北汽蓝谷：第三季度净亏损11.18亿元 [URL:https://wallstreetcn.com/livenews/2993267]
9. 三一重工：确定本次H股发行的最终价格为每股21.30港元。 [URL:https://wallstreetcn.com/livenews/2993266]
10. 摩根大通将在加密货币领域推进中，允许比特币和以太坊作为抵押品。（彭博） [URL:https://wallstreetcn.com/livenews/2993263]
11. 国产GPU厂商沐曦股份科创板IPO获上市委会议审议通过 [URL:https://wallstreetcn.com/livenews/2993259]
12. 洛阳钼业：第三季度净利润56.08亿元，同比增长96.4%；前三季度净利润142.8亿元，同比增长72.61%。 [URL:https://wallstreetcn.com/livenews/2993258]
13. 国务院：免去韩占武的国家烟草专卖局副局长职务 [URL:https://wallstreetcn.com/livenews/2993257]
14. 洛阳钼业：拟投资建设刚果（金）KFM二期工程项目，项目建设投资10.84亿美元，预计新增年平均10万吨铜金属。 [URL:https://wallstreetcn.com/livenews/2993255]
15. 证监会同意厦门优迅芯片股份有限公司首次公开发行股票并在科创板上市的注册申请。 [URL:https://wallstreetcn.com/livenews/2993253]
16. 广东：支持广州、深圳、珠海先行先试，稳步开通市内和城际低空客运航线 [URL:https://wallstreetcn.com/livenews/2993250]
17. 广东：加大对低空经济企业上市培育力度，支持符合条件的优质企业境内外上市 [URL:https://wallstreetcn.com/livenews/2993249]
18. 广东：加快关键核心技术攻关 聚焦新构型航空器、关键零部件、基础软件、低空飞行保障等关键领域 [URL:https://wallstreetcn.com/livenews/2993245]
19. 中来股份：第三季度净利润2.3亿元，前三季度净亏损3.98亿元。 [URL:https://wallstreetcn.com/livenews/2993243]
20. 美国宣布重启阿拉斯加油气开发计划 [URL:https://wallstreetcn.com/livenews/2993241]
21. 格林美：与厦钨新能源签署先进电池原料和材料供应的战略合作框架协议，2026年-2028年，公司预计每年向厦钨新能源供应各类电池原料与材料产品15万吨，三年合计供应45万吨。 [URL:https://wallstreetcn.com/livenews/2993240]
22. 芒果超媒：第三季度净利润2.525亿元，同比下降33.47%；营收31.0亿元，同比下降6.58%。 [URL:https://wallstreetcn.com/livenews/2993239]
23. 山河智能：第三季度归母净利润4676.63万元，同比增长6750.18%。 [URL:https://wallstreetcn.com/livenews/2993235]
24. 长城汽车：第三季度净利润为22.98亿元，同比下降31.23% [URL:https://wallstreetcn.com/livenews/2993234]
25. 金财互联：第三季度归母净利润2471.45万元，同比增长1368.35%。 [URL:https://wallstreetcn.com/livenews/2993233]
26. 东阿阿胶：第三季度净利润为4.56亿元，同比增长10.27%。 [URL:https://wallstreetcn.com/livenews/2993232]
27. 央行：三季度末本外币住户贷款余额83.94万亿元，同比增长2.3% [URL:https://wallstreetcn.com/livenews/2993231]
28. 土耳其主要股指上涨5%，针对反对党的案件被撤销。 [URL:https://wallstreetcn.com/livenews/2993229]
29. 央行：三季度末人民币房地产贷款余额52.83万亿元，同比下降0.1% [URL:https://wallstreetcn.com/livenews/2993228]
30. 我国首次专门立法加强耕地保护和质量提升 [URL:https://wallstreetcn.com/livenews/2993227]

