wallstreetcn-quick | 华尔街见闻
1. 明阳智能：拟投资142.1亿元在苏格兰建设英国首个全产业链一体化风电机组制造基地 [URL:https://wallstreetcn.com/livenews/2986271]
2. 紫金矿业完成哈萨克斯坦RG金矿收购交割 [URL:https://wallstreetcn.com/livenews/2986270]
3. 闻泰科技：子公司安世半导体受荷兰政府及法院裁决影响，股票及可转债将于10月13日复牌 [URL:https://wallstreetcn.com/livenews/2986269]
4. 北京市网信办严处一批发布不实信息“自媒体”账号 [URL:https://wallstreetcn.com/livenews/2986268]
5. 比亚迪中标新加坡L4级智驾巴士试点项目 [URL:https://wallstreetcn.com/livenews/2986267]
6. 国民养老保险拟引入新股东，增资扩股不超4.71亿股 [URL:https://wallstreetcn.com/livenews/2986266]
7. 新型业务卫星“电力工程号A星”长春出征 [URL:https://wallstreetcn.com/livenews/2986265]
8. 欧洲理事会主席安东尼奥·科斯塔将于周一出席在埃及举行的和平峰会。 [URL:https://wallstreetcn.com/livenews/2986264]
9. 陈茂波将赴美出席货币基金组织年会 [URL:https://wallstreetcn.com/livenews/2986262]
10. 瞄准2040年代中期，德国GAUSS Fusion发布欧洲首座商业聚变电厂概念设计报告 [URL:https://wallstreetcn.com/livenews/2986261]
11. 加密货币继续跳水，过去24小时内爆仓金额达到5.7亿美元 [URL:https://wallstreetcn.com/livenews/2986260]
12. 商务部公告附件首次改为wps格式 [URL:https://wallstreetcn.com/livenews/2986259]
13. 西班牙伊维萨岛再遭洪水，机场公路关闭，公共交通停运 [URL:https://wallstreetcn.com/livenews/2986258]
14. 美海军公开宣布：解除“怀俄明”号弹道导弹核潜艇指挥官职务 [URL:https://wallstreetcn.com/livenews/2986257]
15. 工商银行与湖南省政府举行工作会谈 [URL:https://wallstreetcn.com/livenews/2986256]
16. 东吴证券：10月预计指数将保持震荡上行态势 [URL:https://wallstreetcn.com/livenews/2986255]
17. 天广实MIL62治疗原发性膜性肾病新药上市许可申请获受理 [URL:https://wallstreetcn.com/livenews/2986254]
18. 天津AIC基金首个投资项目落地 [URL:https://wallstreetcn.com/livenews/2986253]
19. 深圳无人机日运快件2万票 [URL:https://wallstreetcn.com/livenews/2986252]
20. 下周有5只新股申购 [URL:https://wallstreetcn.com/livenews/2986251]
21. 中国海警局新闻发言人就菲侵闯铁线礁发表谈话 [URL:https://wallstreetcn.com/livenews/2986250]
22. 美国国债总额相当于每个美国人平均背债超78万元，桥水基金创始人：美国债务处于非常危险拐点 [URL:https://wallstreetcn.com/livenews/2986249]
23. 近10万香港老人到广东养老 [URL:https://wallstreetcn.com/livenews/2986248]
24. 特朗普周一将在以色列议会发表讲话 [URL:https://wallstreetcn.com/livenews/2986247]
25. 美国总统特朗普：Dan Scavino除了继续担任特朗普政府的副幕僚长外，还将领导白宫总统人事办公室，接替Sergio Gor。Sergio Gor现在将担任驻印度大使。 [URL:https://wallstreetcn.com/livenews/2986246]
26. 京东物流在川完成干支线低空物流测试飞行 [URL:https://wallstreetcn.com/livenews/2986245]
28. 海南自由贸易港发布《海南自由贸易港涉税专业服务号规定》。 [URL:https://wallstreetcn.com/livenews/2986243]
29. 江西高速收费站首座“移动储充体验站”投入运营 [URL:https://wallstreetcn.com/livenews/2986242]
30. 新加坡私人住宅项目首周末接近售罄 凸显楼市热度难降 [URL:https://wallstreetcn.com/livenews/2986241]

