wallstreetcn-quick | 华尔街见闻
1. 央行今日在香港发行2025年第八期和第九期央行票据 [URL:https://wallstreetcn.com/livenews/3009385]
2. 印度斯坦航空领跌国防股 此前印度“光辉”战机在航展中坠毁 [URL:https://wallstreetcn.com/livenews/3009384]
3. 交通运输部：加快推进低空经济安全有序发展和汽车租赁业高质量发展 [URL:https://wallstreetcn.com/livenews/3009382]
4. 创业板指午后涨超1%，沪指涨0.3%，深成指涨0.85%。AI应用、商业航天、军工、软件开发等方向领涨，沪深京三市上涨个股超4500只。 [URL:https://wallstreetcn.com/livenews/3009381]
5. A股半导体板块震荡反弹，圣晖集成午后涨停，至正股份逼近涨停，张江高科、北方华创、矽电股份、柏诚股份等涨幅靠前。 [URL:https://wallstreetcn.com/livenews/3009379]
6. 巴克莱预计韩国央行本周将降息 [URL:https://wallstreetcn.com/livenews/3009377]
7. 成都成华智创产业振兴基金登记成立，出资额60亿 [URL:https://wallstreetcn.com/livenews/3009376]
8. 韩国外汇当局与养老基金讨论稳定市场措施。（韩联社） [URL:https://wallstreetcn.com/livenews/3009375]
9. 台湾证交所加权股价指数收涨0.3%，报26,504.24点。 [URL:https://wallstreetcn.com/livenews/3009372]
10. A股三大指数午后再度翻红，中船系、军工装备、智谱AI板块涨幅居前。 [URL:https://wallstreetcn.com/livenews/3009370]
11. 恒生指数涨幅超2%，恒生科技指数涨2.6%。 [URL:https://wallstreetcn.com/livenews/3009369]
12. 特朗普：期待最高法院对关税问题的裁决。 [URL:https://wallstreetcn.com/livenews/3009368]
13. A股稀土永磁板块午后拉升，龙磁科技涨超10%，大地熊、钢研纳克、广晟有色、中科磁业、银河磁体等跟涨。 [URL:https://wallstreetcn.com/livenews/3009367]
14. 内蒙古“十五五”规划建议发布：建设面向全国的稀土新材料科创中心和稀土产品交易中心 [URL:https://wallstreetcn.com/livenews/3009366]
15. 工业和信息化部公示人形机器人标准化技术委员会委员名单。其中，宇树科技股份有限公司王兴兴、智元创新（上海）科技股份有限公司彭志辉均任副主任委员。 [URL:https://wallstreetcn.com/livenews/3009363]
16. 港股半导体股下跌，华虹半导体跌超11%，中芯国际跌近6%。 [URL:https://wallstreetcn.com/livenews/3009362]
17. 拓竹回应：新一轮融资消息不实 [URL:https://wallstreetcn.com/livenews/3009360]
18. 第三方平台：已有12条中日航线取消所有航班 [URL:https://wallstreetcn.com/livenews/3009358]
19. 自由港印尼公司目标在2026年产出47.8万吨电解铜 [URL:https://wallstreetcn.com/livenews/3009356]
20. 李家超：香港特区政府支持国家对日本的外交政策 [URL:https://wallstreetcn.com/livenews/3009354]
21. 中国央行在香港发行3个月期和1年期央行票据 [URL:https://wallstreetcn.com/livenews/3009351]
22. 报道称中方拒绝明年1月中日韩首脑会谈 [URL:https://wallstreetcn.com/livenews/3009353]
23. 韩国股市由涨转跌，回吐先前1.66%的涨幅。 [URL:https://wallstreetcn.com/livenews/3009350]
24. 早间要闻汇总 [URL:https://wallstreetcn.com/livenews/3009349]
25. 提醒：日内请重点关注（以下均为北京时间） [URL:https://wallstreetcn.com/livenews/3009348]
26. 全球产能最大HDPE干燥机运抵古雷 [URL:https://wallstreetcn.com/livenews/3009347]
27. 国投证券首席经济学家高善文离职 [URL:https://wallstreetcn.com/livenews/3009346]
28. 伊朗谴责国际原子能机构理事会反伊决议 [URL:https://wallstreetcn.com/livenews/3009344]
29. 蜜雪冰城的幸运咖全球门店突破一万家，紧追瑞幸和库迪 [URL:https://wallstreetcn.com/livenews/3009341]
30. 智元发布灵心平台，可个性化定制机器人声音、性格、人设、记忆 [URL:https://wallstreetcn.com/livenews/3009339]

