wallstreetcn-quick | 华尔街见闻
1. 财政部：欧元主权债券发行传递了中国坚定不移推进高水平对外开放的决心 [URL:https://wallstreetcn.com/livenews/3008668]
2. 北交所发布指引，进一步规范保荐机构对上市公司持续督导履职行为 [URL:https://wallstreetcn.com/livenews/3008667]
3. 克里姆林宫称未就乌克兰新和平计划进行讨论。（国际文传电讯） [URL:https://wallstreetcn.com/livenews/3008664]
4. 泽连斯基将于下周与特朗普讨论和平计划 [URL:https://wallstreetcn.com/livenews/3008662]
5. 出门问问TicNote与CodeBanana已全面接入Gemini 3模型 [URL:https://wallstreetcn.com/livenews/3008660]
6. 美股股指期货全线走高，纳指期货转涨，此前一度跌超0.9%，标普500指数期货涨0.2%，道指期货涨0.47%。 [URL:https://wallstreetcn.com/livenews/3008659]
7. 印度空军确认坠毁的“光辉”战机飞行员已死亡 [URL:https://wallstreetcn.com/livenews/3008658]
8. 灵光上线即火爆，3天紧急扩容8轮 [URL:https://wallstreetcn.com/livenews/3008656]
9. 南华期货：香港联交所审议公司发行H股。 [URL:https://wallstreetcn.com/livenews/3008655]
10. 聚石化学：因公司涉嫌信息披露违法违规，中国证监会决定对公司立案。 [URL:https://wallstreetcn.com/livenews/3008654]
11. 中国贸促会副会长李庆霜率中国企业家代表团赴南非出席二十国集团工商峰会 [URL:https://wallstreetcn.com/livenews/3008651]
12. 泽连斯基与法英德领导人计划就美国计划进行磋商。（法新社） [URL:https://wallstreetcn.com/livenews/3008650]
13. 买房遭遇“一房多卖”、被收代办费？北京拟修订商品房销售合同 [URL:https://wallstreetcn.com/livenews/3008649]
14. 联合国机构报告警示极端高温对农业构成多重风险 [URL:https://wallstreetcn.com/livenews/3008647]
15. 中国大唐集团有限公司专职董事李晟接受纪律审查和监察调查 [URL:https://wallstreetcn.com/livenews/3008645]
16. 印度国产“光辉”战机在飞行表演中坠毁 [URL:https://wallstreetcn.com/livenews/3008644]
17. 《区域全面经济伙伴关系协定》（RCEP）联委会第十一次会议在泰国清迈举行 [URL:https://wallstreetcn.com/livenews/3008643]
18. 深交所：本周对近期股价严重异常波动的“ST中迪”进行重点监控 [URL:https://wallstreetcn.com/livenews/3008641]
19. 国务院国资委召开中央企业专业化整合推进会并举行重点项目集中签约仪式 [URL:https://wallstreetcn.com/livenews/3008638]
20. 上期能源拟修订20号胶期货标准合约及交割细则 [URL:https://wallstreetcn.com/livenews/3008636]
21. 吴政隆在安徽江苏调研时指出 纵深推进全国统一大市场建设 全力实现经济社会发展目标 [URL:https://wallstreetcn.com/livenews/3008633]
22. 荷兰已开始向波兰部署“爱国者”防空导弹系统 [URL:https://wallstreetcn.com/livenews/3008632]
23. 南非主要股指下跌3.1%，至108,455.80点。 [URL:https://wallstreetcn.com/livenews/3008631]
24. 抖音生活服务烟火榜发布，首批10城360家小店上榜 [URL:https://wallstreetcn.com/livenews/3008630]
25. 纽约银日内跌幅达4%，报48.91美元/盎司；现货白银日内跌幅达3.5%，报48.84美元/盎司。 [URL:https://wallstreetcn.com/livenews/3008629]
26. 小米集团于11月21日斥资3.033亿港元回购800万股B类股份。 [URL:https://wallstreetcn.com/livenews/3008628]
27. 俄央行确认出售实物黄金 [URL:https://wallstreetcn.com/livenews/3008627]
28. 央企专业化整合再推进 17家单位8组合作项目签约 [URL:https://wallstreetcn.com/livenews/3008626]
29. 兆易创新：部分董事、高级管理人员拟合计减持24.9万公司股份 [URL:https://wallstreetcn.com/livenews/3008625]
30. 报道：宁德时代计划最快下月初重启位于宜春的一座重要锂矿 [URL:https://wallstreetcn.com/livenews/3008624]

