wallstreetcn-quick | 华尔街见闻
1. 复旦微电：国盛投资拟受让复芯凡高持有的12.99%股份，将成为公司第一大股东 [URL:https://wallstreetcn.com/livenews/3005289]
2. 迈赫股份：控股股东、实控人、董事长王金平被立案调查并采取留置措施 [URL:https://wallstreetcn.com/livenews/3005288]
3. 雷军回应质疑：“安全高于一切，”“网上有不少人断章取义、歪曲抹黑” [URL:https://wallstreetcn.com/livenews/3005287]
4. 亿纬锂能刘金成：动力电池仍需持续降本并优化极寒环境下的性能表现 [URL:https://wallstreetcn.com/livenews/3005283]
5. 华夏幸福：廊坊中院受理公司预重整 [URL:https://wallstreetcn.com/livenews/3005282]
6. 蜂巢能源杨红新：半固态技术成为解决三元电池热稳定性难题的关键突破口 [URL:https://wallstreetcn.com/livenews/3005280]
7. 中国电信与优必选合作的10万台AI悟空机器人开启交付 [URL:https://wallstreetcn.com/livenews/3005279]
8. 国联民生公告，公司近日收到中国证监会批复，中国证监会已核准公司股票期权做市业务资格。 [URL:https://wallstreetcn.com/livenews/3005277]
9. 容百科技：与宁德时代签署合作协议 后者承诺每年采购不低于其总采购量的60% [URL:https://wallstreetcn.com/livenews/3005276]
10. 韩总统府将东北亚三国官方表述顺序统一为“韩中日” [URL:https://wallstreetcn.com/livenews/3005275]
11. 美媒爆：以色列不反对美政府向沙特出售F-35战斗机，但要以实现沙以关系正常化为条件 [URL:https://wallstreetcn.com/livenews/3005274]
12. 日本前首相批高市言辞越界轻率危险 [URL:https://wallstreetcn.com/livenews/3005273]
13. 国内首条至秘鲁“苏州—钱凯”海运航线跨境货物突破5万吨 [URL:https://wallstreetcn.com/livenews/3005272]
14. 以色列防长称“巴勒斯坦国不会建立” [URL:https://wallstreetcn.com/livenews/3005271]
15. 伊朗外长：美国正在转变为基于武力的霸权主义 [URL:https://wallstreetcn.com/livenews/3005270]
16. 韩媒：美国取消对韩军售部分费用豁免 [URL:https://wallstreetcn.com/livenews/3005269]
17. 华为将发布AI领域突破性技术，有望解决算力资源利用效率难题 [URL:https://wallstreetcn.com/livenews/3005267]
18. “拉索”首次揭示黑洞在宇宙线起源中的作用 [URL:https://wallstreetcn.com/livenews/3005265]
19. 中欧班列（武汉）开辟新线路直抵罗马尼亚阿拉德 [URL:https://wallstreetcn.com/livenews/3005264]
20. 白宫官网改版 列举民主党“塌房”事件 [URL:https://wallstreetcn.com/livenews/3005263]
21. 日本前首相：高市早苗应坚持“无核三原则” [URL:https://wallstreetcn.com/livenews/3005262]
22. 教育部发布留学预警：中国公民谨慎规划赴日留学安排 [URL:https://wallstreetcn.com/livenews/3005260]
23. 毛宁用英日双语发布4张海报，并提醒日方：无论谁当政，日本都必须信守承诺 [URL:https://wallstreetcn.com/livenews/3005259]
24. 雷诺与日产就重启联盟进行谈判。（英国金融时报） [URL:https://wallstreetcn.com/livenews/3005258]
25. 多政策激发楼市活力 二手房成新晋“顶流” [URL:https://wallstreetcn.com/livenews/3005257]
26. 特朗普一个多月购债券逾八千万美元，涉及受益于其政策的行业 [URL:https://wallstreetcn.com/livenews/3005256]
27. 俄宇航员在太空使用生物识别技术在线办理业务 [URL:https://wallstreetcn.com/livenews/3005255]
28. 韩文秀：合理降低制造业综合成本和税费负担，研究与新业态相适应的税收制度 [URL:https://wallstreetcn.com/livenews/3005254]
29. 韩文秀：推动量子科技、生物制造、氢能和核聚变能、脑机接口、具身智能、第六代移动通信等成为新的经济增长点 [URL:https://wallstreetcn.com/livenews/3005253]
30. 韩文秀：深刻领会因地制宜发展新质生产力的重要论述和决策部署 [URL:https://wallstreetcn.com/livenews/3005251]

