wallstreetcn-quick | 华尔街见闻
1. 比亚迪：11月新能源汽车产量47.42万辆，销量48.02万辆；本年累计产量411.76万辆，累计同比7.29%，累计销量418.2万辆，累计同比11.30%。 [URL:https://wallstreetcn.com/livenews/3013009]
2. 美股疫苗股盘前下跌，Moderna跌超3%，BioNTech、诺瓦瓦克斯跌超1%。 [URL:https://wallstreetcn.com/livenews/3013007]
3. 宁德时代：公司作为有限合伙人之一参与投资“博裕新智新产（宁波）股权投资合伙企业（有限合伙）”，于基金完成首次交割后，基金认缴出资金额为人民币40.01亿元，其中公司作为有限合伙人认缴出资人民币5亿元，持有基金12.497%的认缴比例。 [URL:https://wallstreetcn.com/livenews/3013006]
4. 英国首相斯塔默：英国必须朝着与欧盟更紧密的关系迈进。 [URL:https://wallstreetcn.com/livenews/3013004]
5. 洲际交易所(ICE)罗布斯塔咖啡期货重挫逾3%，至每吨4,416美元。 [URL:https://wallstreetcn.com/livenews/3013003]
6. 广期所：调整多晶硅期货PS2601合约交易保证金标准及交易限额 [URL:https://wallstreetcn.com/livenews/3013002]
7. 小米集团称12月1日回购1,000万股B类普通股，耗资约4亿港元。 [URL:https://wallstreetcn.com/livenews/3012998]
8. 香港金管局通过贴现窗口向银行投放8200万港元流动性。 [URL:https://wallstreetcn.com/livenews/3012997]
9. 对债券投资者而言 部分新兴市场比美国更安全 [URL:https://wallstreetcn.com/livenews/3012996]
10. 中钢协召开“铁资源开发计划”国内铁矿资源开发工作座谈会 [URL:https://wallstreetcn.com/livenews/3012994]
11. 中证协启动证券业“十五五”规划网络基础设施专项调研 [URL:https://wallstreetcn.com/livenews/3012990]
12. 中国移动：国有股份划转事项已取得国务院国有资产监督管理委员会批准 [URL:https://wallstreetcn.com/livenews/3012988]
13. 印度10月份工业产值同比增长0.4%，预估为2.5%。 [URL:https://wallstreetcn.com/livenews/3012991]
14. OPEC：伊拉克、阿联酋等国提出额外减产计划 以补偿此前的超额产量 [URL:https://wallstreetcn.com/livenews/3012987]
15. 以媒：“铁光束”激光防空系统将于本月底交付以色列军方 [URL:https://wallstreetcn.com/livenews/3012985]
16. 求是网：为什么要扩大服务消费？ [URL:https://wallstreetcn.com/livenews/3012983]
17. 北汽蓝谷：子公司前11月累计销量17.44万辆，同比增长78.93% [URL:https://wallstreetcn.com/livenews/3012982]
18. 我国批准建立全球首个猪Ⅰ型胶原蛋白纯度国家标准物质 [URL:https://wallstreetcn.com/livenews/3012981]
19. 日本自民党维新会将提交削减众院议席法案 [URL:https://wallstreetcn.com/livenews/3012980]
20. 上海电信与阿里云达成战略合作 [URL:https://wallstreetcn.com/livenews/3012979]
21. 加密货币相关股票美股盘前下跌，Riot Platforms跌3.1%，MARA Holdings跌4%，Coinbase跌3.3%，Strategy跌3.5%，Circle Internet跌2.8%，Bullish跌3.4%。 [URL:https://wallstreetcn.com/livenews/3012978]
22. 腾讯12月1日回购价值6.36亿港元的股份。 [URL:https://wallstreetcn.com/livenews/3012974]
23. 现货黄金站上4260美元/盎司，日内涨1%。 [URL:https://wallstreetcn.com/livenews/3012973]
24. 空客中国：中国市场A320系列飞机已完成升级工作，执行航班正常运行 [URL:https://wallstreetcn.com/livenews/3012971]
25. 芯原股份：兴橙投资方和国开基金拟减持1%和0.15%股份 [URL:https://wallstreetcn.com/livenews/3012970]
26. 东鹏饮料获中国证监会批准在香港上市。（IFR国际金融评论） [URL:https://wallstreetcn.com/livenews/3012972]
27. 韩国首尔市长被起诉 [URL:https://wallstreetcn.com/livenews/3012965]
28. 极氪品牌11月销量28,843台，环比增长35% [URL:https://wallstreetcn.com/livenews/3012961]
29. 俄总统普京将于2日会见美特使威特科夫 [URL:https://wallstreetcn.com/livenews/3012960]
30. 蔚来公司11月同比增长76.3%，乐道品牌交付同比增长132.1% [URL:https://wallstreetcn.com/livenews/3012959]

