wallstreetcn-quick | 华尔街见闻
1. 港股收盘，恒生指数收涨0.02%，恒生科技指数收跌0.58%，李宁涨4%，小鹏汽车跌超4%，华虹半导体跌超3%，携程集团跌超3%。 [URL:https://wallstreetcn.com/livenews/3007800]
2. 财政部、商务部公布消费新业态新模式新场景试点城市竞争性评审结果，名单包含50个城市 [URL:https://wallstreetcn.com/livenews/3007799]
3. 万科董事长：深铁将与各方一起不懈努力，帮助万科有序化解风险 [URL:https://wallstreetcn.com/livenews/3007798]
4. 新款享界S9发布，售价30.98万元起 [URL:https://wallstreetcn.com/livenews/3007797]
5. 欧股开盘涨跌不一，德国DAX指数涨0.16%，英国富时100指数跌0.47%，法国CAC40指数跌0.18%，欧洲斯托克50指数涨0.3%。 [URL:https://wallstreetcn.com/livenews/3007796]
6. 安倍晋三遇刺案今日继续庭审，被告人接受质询 [URL:https://wallstreetcn.com/livenews/3007795]
7. 外交部：愿同汤方一道 推动两国关系不断迈上新台阶 [URL:https://wallstreetcn.com/livenews/3007794]
8. 意最高法院批准引渡“北溪”爆炸案嫌疑人 [URL:https://wallstreetcn.com/livenews/3007793]
9. 广东：加强算力产业新供给 [URL:https://wallstreetcn.com/livenews/3007792]
10. 广东：积极推动人工智能与机器人产业创新发展，开展“人工智能+”行动、“机器人+”行动 [URL:https://wallstreetcn.com/livenews/3007791]
11. 商务部：推动二手车出口由“规模增长”迈向“价值增长” [URL:https://wallstreetcn.com/livenews/3007790]
12. 巴基斯坦继续对印度飞机关闭领空至12月24日 [URL:https://wallstreetcn.com/livenews/3007787]
13. 蚂蚁CTO何征宇：用模型去做功能是这个时代最大的变量 [URL:https://wallstreetcn.com/livenews/3007786]
14. 广东：到2027年人工智能核心产业规模超过4400亿元 算力规模超过60EFLOPS [URL:https://wallstreetcn.com/livenews/3007785]
15. 商务部：推动一批老字号创新升级，打造一批老字号品牌集合店、旗舰店 [URL:https://wallstreetcn.com/livenews/3007783]
16. 美机构称中方用虚假社交媒体账户推广中国战机，外交部：该机构毫无公信力可言 [URL:https://wallstreetcn.com/livenews/3007782]
17. 商务部：日方不能指望一边伤害感情、一边索取利益 [URL:https://wallstreetcn.com/livenews/3007779]
18. 商务部就中欧经贸关系最新动态介绍情况 [URL:https://wallstreetcn.com/livenews/3007778]
19. 中方是否接受日方“涉台”言论的最新解释？外交部：收回错误言论 [URL:https://wallstreetcn.com/livenews/3007777]
20. 国开行发行10年期债券，规模50亿元，发行利率1.8961%，预期1.8900%，投标倍数3.25倍，边际倍数22.33倍。 [URL:https://wallstreetcn.com/livenews/3007776]
21. 商务部：希望荷方切实采取实际行动，迅速且有效推动安世半导体问题早日解决 [URL:https://wallstreetcn.com/livenews/3007774]
22. 商务部：目前中方正严格按照中美吉隆坡经贸磋商共识做好相关落实工作 [URL:https://wallstreetcn.com/livenews/3007772]
23. 国开行发行1年期债券，规模60亿元，发行利率1.4699%，预期1.4800%，投标倍数2.75倍，边际倍数1.00倍； 国开行发行5年期债券，规模70亿元，发行利率1.7101%，预期1.7000%，投标倍数2.86倍，边际倍数27.11倍。 [URL:https://wallstreetcn.com/livenews/3007771]
24. 外交部回应日本水产品输华问题：当前形势下，即使日本水产品向中国进口，也没有市场 [URL:https://wallstreetcn.com/livenews/3007770]
25. 美国最大稀土公司要在沙特建厂 [URL:https://wallstreetcn.com/livenews/3007769]
26. 商务部：如日方一意孤行，中方将坚决采取必要措施 [URL:https://wallstreetcn.com/livenews/3007766]
27. 欧盟官员卡拉斯：任何乌克兰和平计划要想奏效，都必须让乌克兰方面和欧洲各方参与其中（达成共识）。 [URL:https://wallstreetcn.com/livenews/3007765]
28. 外交部：李强总理没有会见日方领导人的安排，请日方自重 [URL:https://wallstreetcn.com/livenews/3007759]
29. 外交部：无论赖清德当局怎么表演作秀，都改变不了台湾是中国的台湾。（新华社） [URL:https://wallstreetcn.com/livenews/3007764]
30. 外交部：日本不能口头上称立场未变，行动上却步步越线 [URL:https://wallstreetcn.com/livenews/3007763]

