wallstreetcn-quick | 华尔街见闻
1. 韩国财政部长可能于7月31日与美国举行关税谈判。（韩联社） [URL:https://wallstreetcn.com/livenews/2949041]
2. 泰国政府证实代理总理普坦将率团赴马来西亚磋商泰柬冲突 [URL:https://wallstreetcn.com/livenews/2949040]
3. 海南自贸港首条第五航权客运航线开通 [URL:https://wallstreetcn.com/livenews/2949039]
4. 刚果（金）东部发生袭击事件，造成至少21人死亡 [URL:https://wallstreetcn.com/livenews/2949038]
5. 国资委主任张玉卓在沪调研央企战略性新兴产业发展情况 [URL:https://wallstreetcn.com/livenews/2949036]
6. 梅卡曼德“眼脑手”AI平台亮相WAIC，全球累计落地超15000台 [URL:https://wallstreetcn.com/livenews/2949035]
7. 老铺黄金：预计2025年上半年净利润同比增长约279%至288% [URL:https://wallstreetcn.com/livenews/2949033]
8. 希腊多地爆发严重山火，消防力量告急 [URL:https://wallstreetcn.com/livenews/2949032]
9. 澳大利亚总理：以色列阻止援助物资进入加沙违反国际法 [URL:https://wallstreetcn.com/livenews/2949031]
10. 第五届中国新电商大会在吉林延边召开 [URL:https://wallstreetcn.com/livenews/2949030]
11. 泰国外交部发言人：泰柬双方将在马来西亚举行会晤 [URL:https://wallstreetcn.com/livenews/2949029]
12. 中金公司陈亮：依托科技金融体系，通过多层次资本市场构建“科技-产业-金融”良性循环 [URL:https://wallstreetcn.com/livenews/2949027]
13. 中信智库发布AI+产业发展深度研究报告 [URL:https://wallstreetcn.com/livenews/2949026]
14. 聚焦AI领域投资，AI投资联盟正式成立 [URL:https://wallstreetcn.com/livenews/2949025]
15. 深圳充电宝行业响应自律倡议：抵制恶性竞争，拒绝劣质电芯采购 [URL:https://wallstreetcn.com/livenews/2949024]
16. 法国外长：将推动更多欧洲国家承认巴勒斯坦国 [URL:https://wallstreetcn.com/livenews/2949023]
17. 马来西亚外长：泰柬两国领导人将于28日在马讨论两国边境冲突 [URL:https://wallstreetcn.com/livenews/2949022]
18. Rokid创始人祝铭明：Rokid Glasses销量已达30万台，下半年将上线打车功能 [URL:https://wallstreetcn.com/livenews/2949021]
19. 科技部部长阴和俊出席2025世界人工智能大会暨人工智能全球治理高级别会议 [URL:https://wallstreetcn.com/livenews/2949020]
20. 浦东人工智能种子基金正式发布，总规模20亿元 [URL:https://wallstreetcn.com/livenews/2949019]
21. 泰柬称双方军队继续相互打击 [URL:https://wallstreetcn.com/livenews/2949018]
22. 水利部对北京启动洪水防御Ⅳ级应急响应 [URL:https://wallstreetcn.com/livenews/2949016]
23. 全球首个空间天气链式人工智能预报模型“风宇”正式发布 [URL:https://wallstreetcn.com/livenews/2949010]
24. 国家发改委：2025年上半年社会物流总费用与GDP的比率降至14% [URL:https://wallstreetcn.com/livenews/2949009]
25. 蚂蚁密算开源高阶程序HOP框架 [URL:https://wallstreetcn.com/livenews/2949001]
26. 商汤科技发布「悟能」具身智能平台，让机器人像人一样和现实世界交互 [URL:https://wallstreetcn.com/livenews/2949000]
27. 可灵AI全球用户超4500万，超两万企业客户及开发者接入 [URL:https://wallstreetcn.com/livenews/2948999]
28. 京东发布JoyInside附身智能品牌，数十家主流机器人品牌已接入 [URL:https://wallstreetcn.com/livenews/2948998]
29. 香港财政司司长陈茂波：第二季经济增长势头可望持续 [URL:https://wallstreetcn.com/livenews/2948997]
30. 宇树科技王兴兴：今年上半年全国智能机器人行业平均增速可达50%到100% [URL:https://wallstreetcn.com/livenews/2948996]

