wallstreetcn-quick | 华尔街见闻
1. 香港宏福苑起火房屋结构暂无危险，预计今天完成搜索工作 [URL:https://wallstreetcn.com/livenews/3012535]
2. 香港大埔火灾已致146人遇难，仍有100人失联 [URL:https://wallstreetcn.com/livenews/3012534]
3. 百利天恒：全资子公司SystImmune收到与百时美施贵宝就iza-bren全球战略合作协议的里程碑付款 [URL:https://wallstreetcn.com/livenews/3012533]
4. 沪电股份：向香港联交所递交H股发行上市申请并刊发申请资料 [URL:https://wallstreetcn.com/livenews/3012529]
5. 卓创资讯：向香港联交所递交H股发行上市申请并刊发申请资料 [URL:https://wallstreetcn.com/livenews/3012525]
6. 广电总局：网络视听行业要坚持“内容为王”与“技术赋能”双轮驱动 [URL:https://wallstreetcn.com/livenews/3012521]
7. 中微公司：持股14.93%的股东上海创业投资有限公司拟通过大宗交易方式减持公司股票不超过总股本的1%，即6,261,453股。 [URL:https://wallstreetcn.com/livenews/3012517]
8. 东鹏饮料：发行境外上市股份（H股）获得中国证监会备案，公司拟发行不超过66,446,000股境外上市普通股并在香港联合交易所上市。 [URL:https://wallstreetcn.com/livenews/3012515]
9. 香港特区政府：将全力支援受灾居民，全速进行调查工作 [URL:https://wallstreetcn.com/livenews/3012512]
10. 香港特区政府为大埔宏福苑受灾民众提供免费住所 [URL:https://wallstreetcn.com/livenews/3012511]
11. 西部陆海新通道班列已累计发送货物突破500万标箱 [URL:https://wallstreetcn.com/livenews/3012510]
12. 业内人士：我国近9成老年人倾向于居家养老，我国潜在护理人才需求或超1000万 [URL:https://wallstreetcn.com/livenews/3012509]
13. 委内瑞拉称已启动所有多边机制，要求美方停止非法行为 [URL:https://wallstreetcn.com/livenews/3012508]
14. 市场利率定价自律机制工作会议在京召开 [URL:https://wallstreetcn.com/livenews/3012507]
15. 金正恩称朝鲜空军将装备新战略军事资产 [URL:https://wallstreetcn.com/livenews/3012506]
16. 美战机在委海岸附近盘旋，委防长称“战争即将来临” [URL:https://wallstreetcn.com/livenews/3012505]
17. 国家统计局：11月份制造业采购经理指数小幅回升，非制造业商务活动指数有所回落 [URL:https://wallstreetcn.com/livenews/3012504]
18. 中国11月官方制造业PMI 49.2，前值 49。 [URL:https://wallstreetcn.com/livenews/3012502]
19. 中国11月官方综合PMI 49.7，前值 50。 [URL:https://wallstreetcn.com/livenews/3012501]
20. 中国11月官方非制造业PMI 49.5，前值 50.1。 [URL:https://wallstreetcn.com/livenews/3012500]
21. 疯狂动物城2票房超第一部，成为中国影史进口动画票房冠军 [URL:https://wallstreetcn.com/livenews/3012498]
22. 中国赴日航班数量大幅削减引日方担忧 [URL:https://wallstreetcn.com/livenews/3012497]
23. 券商借入超百亿元，券商两融人士：有多种可能性 [URL:https://wallstreetcn.com/livenews/3012496]
24. 香港屋宇署勒令30个私人楼宇工程项目暂时停工 [URL:https://wallstreetcn.com/livenews/3012495]
25. 委内瑞拉防长谴责美国威胁其领空主权 [URL:https://wallstreetcn.com/livenews/3012494]
26. 日本整体防卫相关费用达到约11万亿日元 [URL:https://wallstreetcn.com/livenews/3012493]
27. 俄副外长：部分欧洲国家仍在阻碍乌克兰危机的解决 [URL:https://wallstreetcn.com/livenews/3012492]
28. 以军宣布约旦河西岸伯利恒部分地区为“封闭军事区” [URL:https://wallstreetcn.com/livenews/3012489]
29. 00后养宠人数约2000万，宠物经济岗位大涨30% [URL:https://wallstreetcn.com/livenews/3012487]
30. 印尼洪灾遇难人数升至303人 [URL:https://wallstreetcn.com/livenews/3012486]

